"rhour" "rad_t" "rad_dn" "pred" "lwr" "upr" "tag"
0 -0.0621026871923238 0 0.094513119291292 0.0326717236639815 0.157231434841484 1
0.079933110367893 -0.0621026871923238 0.0209264393591962 0.0954501857763524 0.0334873882768156 0.158172686628629 1
0.159866220735786 -0.0621026871923238 0.0418528787183924 0.0963603580212598 0.0344754999470478 0.158975175582519 1
0.239799331103679 -0.0621026871923238 0.0627793180775887 0.097243237461694 0.0355357662611743 0.159807686332397 1
0.319732441471572 -0.0621026871923238 0.0837057574367849 0.0980984374848508 0.0363698039785454 0.160469386703245 1
0.399665551839465 -0.0621026871923238 0.104632196795981 0.0989255835987396 0.0371883309643729 0.161098258440358 1
0.479598662207358 -0.0621026871923238 0.125558636155177 0.0997243135961734 0.0377387659625657 0.161866149910616 1
0.559531772575251 -0.0621026871923238 0.146485075514374 0.100494277713379 0.0385598861642059 0.162488661868674 1
0.639464882943144 -0.0621026871923238 0.16741151487357 0.10123513878316 0.039270164179452 0.163208404443935 1
0.719397993311037 -0.0621026871923238 0.188337954232766 0.101946572382539 0.0399219991036108 0.163561755866133 1
0.79933110367893 -0.0621026871923238 0.209264393591962 0.102628266974826 0.0406894825401105 0.164296533668319 1
0.879264214046823 -0.0621026871923238 0.230190832951158 0.103279924046038 0.0412988764535074 0.164825919878975 1
0.959197324414716 -0.0621026871923238 0.251117272310355 0.103901258235621 0.0422818913987605 0.165299487912319 1
1.03913043478261 -0.0621026871923238 0.272043711669551 0.104491997461404 0.043019918832011 0.165611344768632 1
1.1190635451505 -0.0621026871923238 0.292970151028747 0.105051883038749 0.0436306031121088 0.165978836404414 1
1.19899665551839 -0.0621026871923238 0.313896590387943 0.105580669793827 0.0443746637430109 0.166345571772641 1
1.27892976588629 -0.0621026871923238 0.33482302974714 0.10607812617098 0.045085548641381 0.166828778074655 1
1.35886287625418 -0.0621026871923238 0.355749469106336 0.106544034334118 0.0456691290560755 0.16727677992634 1
1.43879598662207 -0.0621026871923238 0.376675908465532 0.10697819026211 0.0462083198992069 0.167797411918842 1
1.51872909698997 -0.0621026871923238 0.397602347824728 0.107380403838127 0.0469930999513387 0.16787563905248 1
1.59866220735786 -0.0621026871923238 0.418528787183924 0.107750498932889 0.0471861093959272 0.16827961339026 1
1.67859531772575 -0.0621026871923238 0.439455226543121 0.108088313481799 0.0478997818365592 0.168448440551274 1
1.75852842809365 -0.0621026871923238 0.460381665902317 0.108393699555904 0.0481679664290054 0.168541489167608 1
1.83846153846154 -0.0621026871923238 0.481308105261513 0.108666523426678 0.0484182147287532 0.168736663313975 1
1.91839464882943 -0.0621026871923238 0.502234544620709 0.10890666562458 0.0486397671234936 0.168758604718255 1
1.99832775919732 -0.0621026871923238 0.523160983979906 0.10911402099137 0.0489941843416222 0.168739604485637 1
2.07826086956522 -0.0621026871923238 0.544087423339102 0.109288498726156 0.0493660810820749 0.168776377685612 1
2.15819397993311 -0.0621026871923238 0.565013862698298 0.109430022425158 0.0496077444747941 0.168909205990344 1
2.238127090301 -0.0621026871923238 0.585940302057494 0.109538530115166 0.049681742566106 0.169013159509847 1
2.3180602006689 -0.0621026871923238 0.606866741416691 0.109613974280674 0.0498621613870771 0.168959738827193 1
2.39799331103679 -0.0621026871923238 0.627793180775887 0.109656321884692 0.0500098567107605 0.169027178575669 1
2.47792642140468 -0.0621026871923238 0.648719620135083 0.109665554383207 0.0500386218206672 0.168729368542779 1
2.55785953177257 -0.0621026871923238 0.669646059494279 0.109641667733312 0.0499270137992282 0.168767697189199 1
2.63779264214047 -0.0621026871923238 0.690572498853475 0.109584672394965 0.0498344726296538 0.168598407217382 1
2.71772575250836 -0.0621026871923238 0.711498938212672 0.10949459332642 0.0497989935087511 0.168434915965622 1
2.79765886287625 -0.0621026871923238 0.732425377571868 0.10937146997329 0.0497980298159513 0.168270078536085 1
2.87759197324415 -0.0621026871923238 0.753351816931064 0.109215356251277 0.04970446945985 0.16821171666826 1
2.95752508361204 -0.0621026871923238 0.77427825629026 0.109026320522563 0.0495117774284166 0.168143186329013 1
3.03745819397993 -0.0621026871923238 0.795204695649456 0.108804445565869 0.049501765672325 0.167833150566494 1
3.11739130434783 -0.0621026871923238 0.816131135008653 0.108549828540215 0.0493948561748854 0.167460898213775 1
3.19732441471572 -0.0621026871923238 0.837057574367849 0.108262580942366 0.0492149272605296 0.166946890668027 1
3.27725752508361 -0.0621026871923238 0.857984013727045 0.107942828558012 0.0489630052054706 0.166483599812613 1
3.3571906354515 -0.0621026871923238 0.878910453086241 0.107590711406684 0.0483978483803983 0.165969985340273 1
3.4371237458194 -0.0621026871923238 0.899836892445438 0.107206383680442 0.0480398827667567 0.165529583571098 1
3.51705685618729 -0.0621026871923238 0.920763331804634 0.106790013676354 0.0478149708339428 0.165001733404442 1
3.59698996655518 -0.0621026871923238 0.94168977116383 0.106341783722794 0.0471954466990182 0.16446781132221 1
3.67692307692308 -0.0621026871923238 0.962616210523026 0.105861890099609 0.0466233392118268 0.163802666740947 1
3.75685618729097 -0.0621026871923238 0.983542649882223 0.105350542952158 0.0459284137580823 0.163139462230635 1
3.83678929765886 -0.0621026871923238 1.00446908924142 0.1048079661993 0.0453608668350814 0.1626012304036 1
3.91672240802676 -0.0621026871923238 1.02539552860061 0.10423439743533 0.0449850816917332 0.162015146373239 1
3.99665551839465 -0.0621026871923238 1.04632196795981 0.103630087825944 0.0444548336172554 0.161133774759604 1
4.07658862876254 -0.0621026871923238 1.06724840731901 0.102995301998249 0.0437772676171124 0.160552612576038 1
4.15652173913043 -0.0621026871923238 1.0881748466782 0.102330317924886 0.0430548512586931 0.159917617112471 1
4.23645484949833 -0.0621026871923238 1.1091012860374 0.101635426802302 0.0422677951021889 0.159302349650926 1
4.31638795986622 -0.0621026871923238 1.1300277253966 0.10091093292324 0.0416297028775964 0.158632930283863 1
4.39632107023411 -0.0621026871923238 1.15095416475579 0.100157153543485 0.0408619401921039 0.15786984301537 1
4.47625418060201 -0.0621026871923238 1.17188060411499 0.0993744187429387 0.0400675075552039 0.157097425583343 1
4.5561872909699 -0.0621026871923238 1.19280704347418 0.0985630712810805 0.0389711099473798 0.156244622187184 1
4.63612040133779 -0.0621026871923238 1.21373348283338 0.0977234664468688 0.0381711135345264 0.155421438723352 1
4.71605351170569 -0.0621026871923238 1.23465992219258 0.0968559719031632 0.0375226824060516 0.154492782943742 1
4.79598662207358 -0.0621026871923238 1.25558636155177 0.0959609675257231 0.0366097560828465 0.153480795209277 1
4.87591973244147 -0.0621026871923238 1.27651280091097 0.0950388452368614 0.0356891310498625 0.152571438810174 1
4.95585284280936 -0.0621026871923238 1.29743924027017 0.0940900088338209 0.0345800929730379 0.151639699581061 1
5.03578595317726 -0.0621026871923238 1.31836567962936 0.0931148738119524 0.033686330525958 0.150719117978519 1
5.11571906354515 -0.0621026871923238 1.33929211898856 0.0921138671827681 0.0326105986268292 0.14964913337078 1
5.19565217391304 -0.0621026871923238 1.36021855834775 0.0910874272869548 0.0315957598546364 0.148589236423762 1
5.27558528428094 -0.0621026871923238 1.38114499770695 0.0900360036024232 0.0307387652627522 0.147557572195053 1
5.35551839464883 -0.0621026871923238 1.40207143706615 0.0889600565474824 0.0296350030951648 0.146446755543934 1
5.43545150501672 -0.0621026871923238 1.42299787642534 0.0878600572792227 0.0286358927594607 0.145374578217436 1
5.51538461538461 -0.0621026871923238 1.44392431578454 0.0867364874871956 0.0275069350776233 0.144013081552739 1
5.59531772575251 -0.0621026871923238 1.46485075514374 0.0855898391824822 0.0264693623888482 0.14289119128003 1
5.6752508361204 -0.0621026871923238 1.48577719450293 0.0844206144822417 0.0251791771888126 0.141736856575516 1
5.75518394648829 -0.0621026871923238 1.50670363386213 0.0832293253898344 0.0239359239097111 0.140500341392923 1
5.83511705685619 -0.0621026871923238 1.52763007322132 0.0820164935706151 0.0228806525273882 0.139422881772781 1
5.91505016722408 -0.0621026871923238 1.54855651258052 0.0807826501234964 0.0216283745171153 0.138314614879661 1
5.99498327759197 -0.0621026871923238 1.56948295193972 0.0795283353483801 0.0203723863386014 0.136938218208718 1
6.07491638795987 -0.0621026871923238 1.59040939129891 0.0782540985095604 0.0192196020058616 0.135583081779906 1
6.15484949832776 -0.0621026871923238 1.61133583065811 0.0769604975952007 0.0180656625378738 0.134193795470017 1
6.23478260869565 -0.0621026871923238 1.63226227001731 0.0756480990729906 0.016929059932887 0.132784248720571 1
6.31471571906354 -0.0621026871923238 1.6531887093765 0.0743174776420906 0.0156033635268369 0.131218833205076 1
6.39464882943144 -0.0621026871923238 1.6741151487357 0.0729692159814704 0.0141567407619765 0.129857524335639 1
6.47458193979933 -0.0621026871923238 1.69504158809489 0.071603904494754 0.0125941386163609 0.128312351036184 1
6.55451505016722 -0.0621026871923238 1.71596802745409 0.0702221410516829 0.0112688820799109 0.126847815146563 1
6.63444816053512 -0.0621026871923238 1.73689446681329 0.0688245307263078 0.00951084275004357 0.125568294463837 1
6.71438127090301 -0.0621026871923238 1.75782090617248 0.0674116855320276 0.00813080208865743 0.124016538321585 1
6.7943143812709 -0.0621026871923238 1.77874734553168 0.0659842241535885 0.00654499415320959 0.122541284707643 1
6.8742474916388 -0.0621026871923238 1.79967378489088 0.0645427716761619 0.0048735914705888 0.121348955065063 1
6.95418060200669 -0.0621026871923238 1.82060022425007 0.0630879593116201 0.00352191166639602 0.119664471112828 1
7.03411371237458 -0.0621026871923238 1.84152666360927 0.0616204241221281 0.00221709224413331 0.11824683847632 1
7.11404682274247 -0.0621026871923238 1.86245310296846 0.0601408087411745 0.000806130584510769 0.116697607169389 1
7.19397993311037 -0.0621026871923238 1.88337954232766 0.0586497610921627 -0.000842451822598657 0.11520108108851 1
7.27391304347826 -0.0621026871923238 1.90430598168686 0.0571479341046846 -0.00234626367465883 0.113591881912306 1
7.35384615384615 -0.0621026871923238 1.92523242104605 0.055635985428603 -0.00389569914916973 0.112051042707963 1
7.43377926421405 -0.0621026871923238 1.94615886040525 0.0541145771460676 -0.005337804068215 0.110682951207889 1
7.51371237458194 -0.0621026871923238 1.96708529976445 0.0525843754815879 -0.0067749039261853 0.10908991025192 1
7.59364548494983 -0.0621026871923238 1.98801173912364 0.0510460505102951 -0.00837182705868179 0.107553186011896 1
7.67357859531772 -0.0621026871923238 2.00893817848284 0.0495002758645147 -0.00987237420219051 0.106028210336568 1
7.75351170568562 -0.0621026871923238 2.02986461784203 0.0479477284387844 -0.0114969860962756 0.104584701567673 1
7.83344481605351 -0.0621026871923238 2.05079105720123 0.0463890880934414 -0.0132208173036551 0.103182839722297 1
7.9133779264214 -0.0621026871923238 2.07171749656043 0.0448250373569113 -0.0146089189388795 0.101552533747532 1
7.9933110367893 -0.0621026871923238 2.09264393591962 0.0432562611268298 -0.0161300699362972 0.0999092355733152 1
8.07324414715719 -0.0621026871923238 2.11357037527882 0.0416834463701253 -0.017823139372015 0.0983262564169085 1
8.15317725752508 -0.0621026871923238 2.13449681463801 0.0401072818221969 -0.0192555456578086 0.0968131208416278 1
8.23311036789298 -0.0621026871923238 2.15542325399721 0.0385284576853167 -0.0207934296810609 0.0951272502613813 1
8.31304347826087 -0.0621026871923238 2.17634969335641 0.0369476653263903 -0.0219650814027344 0.0935839435916325 1
8.39297658862876 -0.0621026871923238 2.1972761327156 0.0353655969742081 -0.0234417354238454 0.0918423011134804 1
8.47290969899665 -0.0621026871923238 2.2182025720748 0.0337829454163171 -0.0249874334587292 0.0901546475193044 1
8.55284280936455 -0.0621026871923238 2.239129011434 0.0322004036956503 -0.0264708855455432 0.0885751409769549 1
8.63277591973244 -0.0621026871923238 2.26005545079319 0.0306186648070433 -0.0281102792016812 0.0870261848405658 1
8.71270903010033 -0.0621026871923238 2.28098189015239 0.0290384213937711 -0.0296482101965232 0.0854305655518633 1
8.79264214046823 -0.0621026871923238 2.30190832951158 0.0274603654442406 -0.031330215663481 0.0840629947058737 1
8.87257525083612 -0.0621026871923238 2.32283476887078 0.0258851879889684 -0.0329838747750542 0.0822964548659621 1
8.95250836120401 -0.0621026871923238 2.34376120822998 0.0243135787979789 -0.0343934787303331 0.0809132580725315 1
9.03244147157191 -0.0621026871923238 2.36468764758917 0.0227462260787539 -0.0359328359354052 0.0792724836611744 1
9.1123745819398 -0.0621026871923238 2.38561408694837 0.0211838161748668 -0.0374952651854935 0.0779905435951189 1
9.19230769230769 -0.0621026871923238 2.40654052630757 0.0196270332654327 -0.0390078067578902 0.0764440645638766 1
9.27224080267558 -0.0621026871923238 2.42746696566676 0.0180765590655064 -0.0403340472669407 0.0749958006249357 1
9.35217391304348 -0.0621026871923238 2.44839340502596 0.0165330725275597 -0.0418297858946376 0.0735277000857434 1
9.43210702341137 -0.0621026871923238 2.46931984438515 0.0149972495441679 -0.0432027877200821 0.0722142839085916 1
9.51204013377926 -0.0621026871923238 2.49024628374435 0.0134697626520367 -0.0446028937162284 0.0706917753677212 1
9.59197324414716 -0.0621026871923238 2.51117272310355 0.0119512807374985 -0.0461526305195672 0.069059283293518 1
9.67190635451505 -0.0621026871923238 2.53209916246274 0.0104424687436068 -0.0475025287165466 0.0674781539452888 1
9.75183946488294 -0.0621026871923238 2.55302560182194 0.00894398737895827 -0.0489024718672382 0.0658318774907337 1
9.83177257525083 -0.0621026871923238 2.57395204118114 0.00745649282836813 -0.0503446848785452 0.0643857320997353 1
9.91170568561873 -0.0621026871923238 2.59487848054033 0.00598063646552685 -0.052057379504393 0.0629803903922827 1
9.99163879598662 -0.0621026871923238 2.61580491989953 0.00451706456776413 -0.0535331682410777 0.0612199969614969 1
10.0715719063545 -0.0621026871923238 2.63673135925872 0.00306641803304353 -0.0550271356718207 0.0597423038112423 1
10.1515050167224 -0.0621026871923238 2.65765779861792 0.00162933209931387 -0.0564688958078401 0.0584857403334688 1
10.2314381270903 -0.0621026871923238 2.67858423797712 0.0002064360663383 -0.0577240737246747 0.0570032767758552 1
10.3113712374582 -0.0621026871923238 2.69951067733631 -0.00120164697987593 -0.0590668958036738 0.0555630068896878 1
10.3913043478261 -0.0621026871923238 2.72043711669551 -0.00259430043992673 -0.0605294193856487 0.0540064229594846 1
10.471237458194 -0.0621026871923238 2.74136355605471 -0.0039709144710261 -0.0619161491445462 0.0525294081353731 1
10.5511705685619 -0.0621026871923238 2.7622899954139 -0.00533088625404987 -0.063253482796814 0.0511519202830779 1
10.6311036789298 -0.0621026871923238 2.7832164347731 -0.00667362025751261 -0.0645335712149298 0.0497963893274443 1
10.7110367892977 -0.0621026871923238 2.80414287413229 -0.0079985284983505 -0.0658948342293403 0.048338144205426 1
10.7909698996656 -0.0621026871923238 2.82506931349149 -0.00930503079939896 -0.0670853559430429 0.0468567848095484 1
10.8709030100334 -0.0621026871923238 2.84599575285069 -0.0105925550434524 -0.0684383811549593 0.0454124026265497 1
10.9508361204013 -0.0621026871923238 2.86692219220988 -0.0118605374237943 -0.0697932353516406 0.0442872610996928 1
11.0307692307692 -0.0621026871923238 2.88784863156908 -0.0131084226910877 -0.070788838488399 0.043094451090009 1
11.1107023411371 -0.0621026871923238 2.90877507092827 -0.0143356643965195 -0.0720818008908067 0.0418533612927416 1
11.190635451505 -0.0621026871923238 2.92970151028747 -0.0155417251310895 -0.0731531346665534 0.0408077370678758 1
11.2705685618729 -0.0621026871923238 2.95062794964667 -0.0167260767609424 -0.0743509096884297 0.0395895153555666 1
11.3505016722408 -0.0621026871923238 2.97155438900586 -0.0178882006586373 -0.0755938266680056 0.0384517556635798 1
11.4304347826087 -0.0621026871923238 2.99248082836506 -0.0190275879302549 -0.0767262541606656 0.0373307978472383 1
11.5103678929766 -0.0621026871923238 3.01340726772426 -0.0201437396382411 -0.0778369743076026 0.0361237424543819 1
11.5903010033445 -0.0621026871923238 3.03433370708345 -0.0212361670198933 -0.0788032721745686 0.0350042068432145 1
11.6702341137124 -0.0621026871923238 3.05526014644265 -0.022304391701388 -0.0795128873921924 0.0339374096836069 1
11.7501672240803 -0.0621026871923238 3.07618658580184 -0.0233479459072614 -0.0804537232549196 0.0327818560045561 1
