"nTideTime" "rad_dn" "rad_t" "pred" "lwr" "upr" "tag"
-3.25551839464883 3.01867464834263 -1.64959881810568 0.170323169570015 0.112766745942877 0.227589514435125 1
-3.21404682274247 3.01867464834263 -1.6285848204228 0.166468745336924 0.108818099712785 0.223616765003937 1
-3.17257525083612 3.01867464834263 -1.60757082273993 0.162612804350257 0.104830568491411 0.219594459143265 1
-3.13110367892977 3.01867464834263 -1.58655682505705 0.158757049285004 0.101063510618265 0.215695131115554 1
-3.08963210702341 3.01867464834263 -1.56554282737418 0.154903182734059 0.0971138175339714 0.211746377408855 1
-3.04816053511706 3.01867464834263 -1.5445288296913 0.151052906456399 0.0932766146834337 0.207755470247854 1
-3.0066889632107 3.01867464834263 -1.52351483200843 0.14720792062564 0.089275031705365 0.203783773384202 1
-2.96521739130435 3.01867464834263 -1.50250083432555 0.143369923079283 0.085569044601982 0.199798302501716 1
-2.92374581939799 3.01867464834263 -1.48148683664268 0.139540608569 0.0816940804831968 0.195977212791333 1
-2.88227424749164 3.01867464834263 -1.4604728389598 0.13572166801228 0.0779030996777104 0.192242365952348 1
-2.84080267558528 3.01867464834263 -1.43945884127693 0.131914787745766 0.0740909820881855 0.188672774100955 1
-2.79933110367893 3.01867464834263 -1.41844484359405 0.128121648780614 0.0703026898498009 0.184669180531921 1
-2.75785953177258 3.01867464834263 -1.39743084591118 0.124343926060211 0.0663248565855678 0.180974878346457 1
-2.71638795986622 3.01867464834263 -1.3764168482283 0.120583287720562 0.0627453426436256 0.177382861258969 1
-2.67491638795987 3.01867464834263 -1.35540285054543 0.116841394353693 0.0590138046764032 0.173556682096376 1
-2.63344481605351 3.01867464834263 -1.33438885286255 0.113119898274374 0.0553284374580602 0.169906303267652 1
-2.59197324414716 3.01867464834263 -1.31337485517968 0.109420442790512 0.0516202137499685 0.166185648157999 1
-2.5505016722408 3.01867464834263 -1.2923608574968 0.105744661477503 0.0479877694771705 0.162660393534617 1
-2.50903010033445 3.01867464834263 -1.27134685981393 0.102094177456897 0.0445671670100097 0.158961039431904 1
-2.46755852842809 3.01867464834263 -1.25033286213105 0.0984706026796732 0.0409714952549158 0.155199579068525 1
-2.42608695652174 3.01867464834263 -1.22931886444818 0.0948755372144451 0.0374124842953607 0.151633969392281 1
-2.38461538461538 3.01867464834263 -1.2083048667653 0.0913105685409169 0.0337558281506158 0.147916417219148 1
-2.34314381270903 3.01867464834263 -1.18729086908243 0.0877772708488969 0.0302131640715341 0.144419679695273 1
-2.30167224080268 3.01867464834263 -1.16627687139956 0.0842772043431796 0.02673683498347 0.140878156041879 1
-2.26020066889632 3.01867464834263 -1.14526287371668 0.0808119145546027 0.0232031005035852 0.137223282406669 1
-2.21872909698997 3.01867464834263 -1.12424887603381 0.0773829316575853 0.0197596185626207 0.133846043557162 1
-2.17725752508361 3.01867464834263 -1.10323487835093 0.0739917697944448 0.0164074315749491 0.130312324069199 1
-2.13578595317726 3.01867464834263 -1.08222088066806 0.0706399264067948 0.0133811300112107 0.126950077231649 1
-2.0943143812709 3.01867464834263 -1.06120688298518 0.067328881574317 0.0101691229792284 0.123555589536179 1
-2.05284280936455 3.01867464834263 -1.04019288530231 0.0640600973611999 0.00699940716720759 0.120120146643465 1
-2.01137123745819 3.01867464834263 -1.01917888761943 0.0608350171705318 0.0036241237110776 0.116848005753839 1
-1.96989966555184 3.01867464834263 -0.998164889936556 0.0576550651069352 0.000522724337161373 0.11358255075985 1
-1.92842809364548 3.01867464834263 -0.977150892253681 0.0545216453477222 -0.00264820056161823 0.110416842948369 1
-1.88695652173913 3.01867464834263 -0.956136894570807 0.051436141522849 -0.00585995963529893 0.107364178004763 1
-1.84548494983278 3.01867464834263 -0.935122896887932 0.0483999161039443 -0.00889609860490642 0.104285727235391 1
-1.80401337792642 3.01867464834263 -0.914108899205057 0.0454143098026797 -0.0118091186446027 0.10125340190377 1
-1.76254180602007 3.01867464834263 -0.893094901522182 0.0424806409787496 -0.0146029558689539 0.0982446200303083 1
-1.72107023411371 3.01867464834263 -0.872080903839307 0.0396002050577207 -0.0173865182349088 0.0954654979187397 1
-1.67959866220736 3.01867464834263 -0.851066906156432 0.036774273959008 -0.020157645263312 0.0926382561549823 1
-1.638127090301 3.01867464834263 -0.830052908473557 0.0340040955342313 -0.0228139735012499 0.0897343980976034 1
-1.59665551839465 3.01867464834263 -0.809038910790682 0.0312908930161997 -0.0255055380356244 0.0871153085994754 1
-1.55518394648829 3.01867464834263 -0.788024913107808 0.0286358644787651 -0.0280843403058827 0.0846329360298484 1
-1.51371237458194 3.01867464834263 -0.767010915424933 0.0260401823077875 -0.0308347793805416 0.0820983925863694 1
-1.47224080267558 3.01867464834263 -0.745996917742058 0.0235049926834423 -0.0334868929295987 0.0796910999825757 1
-1.43076923076923 3.01867464834263 -0.724982920059183 0.0210314150740991 -0.0359261162399615 0.0773546844845457 1
-1.38929765886288 3.01867464834263 -0.703968922376308 0.0186205417419961 -0.0382724724865997 0.0749099062136726 1
-1.34782608695652 3.01867464834263 -0.682954924693433 0.0162734372609278 -0.040428066628053 0.0725509906722896 1
-1.30635451505017 3.01867464834263 -0.661940927010558 0.0139911380461596 -0.0425745340393807 0.0700614384809811 1
-1.26488294314381 3.01867464834263 -0.640926929327684 0.0117746518967752 -0.0450271000194189 0.0677900917136767 1
-1.22341137123746 3.01867464834263 -0.619912931644809 0.00962495755066159 -0.0473356723153114 0.0654460035539451 1
-1.1819397993311 3.01867464834263 -0.598898933961934 0.00754300425232562 -0.049306820213568 0.0634052269404655 1
-1.14046822742475 3.01867464834263 -0.577884936279059 0.00552971133373448 -0.0513159409535628 0.0614639887749706 1
-1.09899665551839 3.01867464834263 -0.556870938596184 0.00358596780836459 -0.0534672304238913 0.0596060694776522 1
-1.05752508361204 3.01867464834263 -0.535856940913309 0.001712631978638 -0.0553084743094326 0.0579440102982962 1
-1.01605351170569 3.01867464834263 -0.514842943230434 -8.94689430793738e-05 -0.0571649504496764 0.0560785641063503 1
-0.97458193979933 3.01867464834263 -0.493828945547559 -0.00181953919975172 -0.0588958520159935 0.0543605223661092 1
-0.933110367892977 3.01867464834263 -0.472814947864685 -0.00347681484105711 -0.0605809996909448 0.0525988560994129 1
-0.891638795986622 3.01867464834263 -0.45180095018181 -0.00506056406072661 -0.0622421730814421 0.0510633400329751 1
-0.850167224080267 3.01867464834263 -0.430786952498935 -0.00657008751968921 -0.0637739634567124 0.0495878925879528 1
-0.808695652173913 3.01867464834263 -0.40977295481606 -0.00800471865488017 -0.065110022811752 0.0482086811313691 1
-0.767224080267559 3.01867464834263 -0.388758957133185 -0.00936382397357671 -0.0665328589551566 0.0466024567891088 1
-0.725752508361204 3.01867464834263 -0.36774495945031 -0.0106468033331305 -0.0677142732414467 0.0450634002219006 1
-0.684280936454849 3.01867464834263 -0.346730961767435 -0.0118530902059738 -0.0688260101046498 0.0437584463057822 1
-0.642809364548495 3.01867464834263 -0.325716964084561 -0.0129821519297817 -0.070046112543674 0.0427776944353145 1
-0.60133779264214 3.01867464834263 -0.304702966401686 -0.0140334899426815 -0.0708772558415878 0.0417945032313697 1
-0.559866220735786 3.01867464834263 -0.283688968718811 -0.0150066400034032 -0.0719042534074854 0.0409724465258374 1
-0.518394648829431 3.01867464834263 -0.262674971035936 -0.0159011723962749 -0.0727541617723542 0.0402605863434603 1
-0.476923076923077 3.01867464834263 -0.241660973353061 -0.0167166921209744 -0.07369547519435 0.0395067683970779 1
-0.435451505016722 3.01867464834263 -0.220646975670186 -0.0174528390669489 -0.0743909072993473 0.0388419242283527 1
-0.393979933110367 3.01867464834263 -0.199632977987311 -0.0181092881724305 -0.0749607515814093 0.0381158580436935 1
-0.352508361204013 3.01867464834263 -0.178618980304436 -0.0186857495679741 -0.0757960436971444 0.0374380320669476 1
-0.311036789297659 3.01867464834263 -0.157604982621562 -0.0191819687044552 -0.0763064896707581 0.0370026676007648 1
-0.269565217391304 3.01867464834263 -0.136590984938687 -0.0195977264654725 -0.0767847562295122 0.0365575409163013 1
-0.228093645484949 3.01867464834263 -0.115576987255812 -0.0199328392641028 -0.0772484187281768 0.0362614706263333 1
-0.186622073578596 3.01867464834263 -0.094562989572937 -0.020187159123968 -0.0775925292220672 0.0361607652335476 1
-0.145150501672241 3.01867464834263 -0.073548991890062 -0.0203605737445773 -0.077989930467195 0.0358953520117895 1
-0.103678929765886 3.01867464834263 -0.052534994207187 -0.0204530065509161 -0.078287214165366 0.0357744584545418 1
-0.0622073578595312 3.01867464834263 -0.031520996524312 -0.0204644167272592 -0.078203046453679 0.035666036705981 1
-0.0207357859531774 3.01867464834263 -0.0105069988414375 -0.020394799235194 -0.0780392287010379 0.0358473809579271 1
0.0207357859531774 3.01867464834263 0.0105069988414375 -0.0202441848158452 -0.0778311700455938 0.0361135488243009 1
0.0622073578595321 3.01867464834263 0.0315209965243125 -0.0200126399763003 -0.0777256269568762 0.0363995520851955 1
0.103678929765887 3.01867464834263 0.0525349942071875 -0.0197002669602423 -0.0773842293233142 0.0365874460379245 1
0.145150501672241 3.01867464834263 0.073548991890062 -0.0193072037028013 -0.0770453840823508 0.0370449032609352 1
0.186622073578596 3.01867464834263 0.094562989572937 -0.0188336237696468 -0.0767121353204238 0.0374479438512338 1
0.22809364548495 3.01867464834263 0.115576987255812 -0.0182797362803452 -0.0763757244782064 0.0381428649060346 1
0.269565217391305 3.01867464834263 0.136590984938687 -0.0176457858160195 -0.0756772179766421 0.038804251143404 1
0.311036789297659 3.01867464834263 0.157604982621562 -0.0169320523113481 -0.0749407487787075 0.0394351825232865 1
0.352508361204014 3.01867464834263 0.178618980304437 -0.0161388509309543 -0.0740462423625305 0.0403013918907705 1
0.393979933110368 3.01867464834263 0.199632977987311 -0.0152665319302382 -0.0733805355436005 0.0410419700852289 1
0.435451505016723 3.01867464834263 0.220646975670187 -0.0143154805007137 -0.07261541796862 0.0420263498637218 1
0.476923076923077 3.01867464834263 0.241660973353061 -0.0132861165999189 -0.0716936858637766 0.0432005151694743 1
0.518394648829432 3.01867464834263 0.262674971035936 -0.0121788947659745 -0.0705744578268174 0.044330757624488 1
0.559866220735787 3.01867464834263 0.283688968718811 -0.010994303916873 -0.0696794403484627 0.0456083342121126 1
0.60133779264214 3.01867464834263 0.304702966401686 -0.00973286713458563 -0.0682836992226612 0.0468547271160397 1
0.642809364548495 3.01867464834263 0.325716964084561 -0.00839514143408462 -0.0671456869395371 0.0479240638823626 1
0.68428093645485 3.01867464834263 0.346730961767436 -0.00698171751738075 -0.0658112532250737 0.0494189925469301 1
0.725752508361205 3.01867464834263 0.367744959450311 -0.00549321951268616 -0.0645290823276234 0.0508978159005871 1
0.767224080267559 3.01867464834263 0.388758957133185 -0.00393030469881683 -0.0631541083887199 0.0523936717963763 1
0.808695652173913 3.01867464834263 0.40977295481606 -0.00229366321495661 -0.061441296808854 0.0541780350681293 1
0.850167224080268 3.01867464834263 0.430786952498935 -0.000584017755911492 -0.059997183240228 0.0557924019610744 1
0.891638795986623 3.01867464834263 0.45180095018181 0.00119787674701227 -0.0582231989188891 0.0574669036932117 1
0.933110367892977 3.01867464834263 0.472814947864685 0.00305123345936453 -0.0565245497358884 0.0594143301535792 1
0.974581939799331 3.01867464834263 0.49382894554756 0.00497523399099539 -0.0546636807868199 0.0615249403569669 1
1.01605351170569 3.01867464834263 0.514842943230435 0.00696902875743274 -0.0526689956044215 0.0637243779259604 1
1.05752508361204 3.01867464834263 0.53585694091331 0.00903173735503543 -0.0506185189680572 0.0657109822752839 1
1.09899665551839 3.01867464834263 0.556870938596184 0.0111624489497543 -0.0485227818841844 0.067968496393745 1
1.14046822742475 3.01867464834263 0.577884936279059 0.0133602226793312 -0.0463069382825188 0.0700596005370782 1
1.1819397993311 3.01867464834263 0.598898933961934 0.0156240880687569 -0.0441312509144613 0.0722777840212037 1
1.22341137123746 3.01867464834263 0.619912931644809 0.0179530454588059 -0.04200101207285 0.0746459852613339 1
1.26488294314381 3.01867464834263 0.640926929327684 0.0203460664474575 -0.039777152852494 0.0773440318481314 1
1.30635451505017 3.01867464834263 0.661940927010559 0.0228020943440096 -0.0373371915354021 0.0799447712207866 1
1.34782608695652 3.01867464834263 0.682954924693434 0.025320044635683 -0.0347829067019955 0.0827324473535189 1
1.38929765886288 3.01867464834263 0.703968922376308 0.0278988054665119 -0.0322465518622994 0.0851941055170446 1
1.43076923076923 3.01867464834263 0.724982920059183 0.0305372381283088 -0.0296675056459414 0.0880805438360264 1
1.47224080267559 3.01867464834263 0.745996917742058 0.0332341775634849 -0.0270169151953691 0.0909394786194707 1
1.51371237458194 3.01867464834263 0.767010915424933 0.0359884328795077 -0.0243830765150275 0.0938894580347668 1
1.55518394648829 3.01867464834263 0.788024913107808 0.0387987878747651 -0.0215209215536479 0.096655378047862 1
1.59665551839465 3.01867464834263 0.809038910790683 0.0416640015756058 -0.0187599717279972 0.0995443112027402 1
1.638127090301 3.01867464834263 0.830052908473558 0.0445828087843188 -0.0160342259851071 0.102686676734771 1
1.67959866220736 3.01867464834263 0.851066906156433 0.0475539206378083 -0.0132434477170532 0.105453167987051 1
1.72107023411371 3.01867464834263 0.872080903839307 0.0505760251767199 -0.0103996836198109 0.108713678648825 1
1.76254180602007 3.01867464834263 0.893094901522182 0.0536477879247653 -0.00739241328558039 0.111999372751124 1
1.80401337792642 3.01867464834263 0.914108899205057 0.0567678524779884 -0.00430951372632124 0.115059152012392 1
1.84548494983278 3.01867464834263 0.935122896887932 0.0599348411037158 -0.000949725078753627 0.118421937880431 1
1.88695652173913 3.01867464834263 0.956136894570807 0.063147355348925 0.00234784194709419 0.121665010212908 1
1.92842809364549 3.01867464834263 0.977150892253682 0.0664039766577612 0.00573392668985499 0.124959175362711 1
1.96989966555184 3.01867464834263 0.998164889936557 0.0697032669979319 0.00907571008941021 0.128304644110311 1
2.01137123745819 3.01867464834263 1.01917888761943 0.0730437694957018 0.0123124305668598 0.131596985315213 1
2.05284280936455 3.01867464834263 1.04019288530231 0.0764240090792069 0.0160262359582029 0.134974945789478 1
2.0943143812709 3.01867464834263 1.06120688298518 0.0798424931298045 0.0190671665829533 0.138556067096957 1
2.13578595317726 3.01867464834263 1.08222088066806 0.0832977121411725 0.022575561857221 0.142269648083647 1
2.17725752508361 3.01867464834263 1.10323487835093 0.0867881403858637 0.0261094332372769 0.146035593342894 1
2.21872909698997 3.01867464834263 1.12424887603381 0.0903122365890248 0.0297162580615343 0.149719588156523 1
2.26020066889632 3.01867464834263 1.14526287371668 0.0938684446089798 0.0334326353999989 0.153574559288101 1
2.30167224080268 3.01867464834263 1.16627687139956 0.0974551941243786 0.0370172356971435 0.157334978422109 1
2.34314381270903 3.01867464834263 1.18729086908243 0.101070901327606 0.0406571123835273 0.161226478911414 1
2.38461538461539 3.01867464834263 1.20830486676531 0.104713969624148 0.0442724687894137 0.164969365261222 1
2.42608695652174 3.01867464834263 1.22931886444818 0.1083827903376 0.0480502253552537 0.168664186836459 1
2.46755852842809 3.01867464834263 1.25033286213105 0.112075743420018 0.0517042788246065 0.172309808878703 1
2.50903010033445 3.01867464834263 1.27134685981393 0.115791198167281 0.0551537273796703 0.17618176524047 1
2.5505016722408 3.01867464834263 1.2923608574968 0.119527513939168 0.0587126809845236 0.180125142445463 1
2.59197324414716 3.01867464834263 1.31337485517968 0.123283040883813 0.0624435777166858 0.183672458310924 1
2.63344481605351 3.01867464834263 1.33438885286255 0.127056120666243 0.0662506283802738 0.187477924172251 1
2.67491638795987 3.01867464834263 1.35540285054543 0.13084508720064 0.0701207172180717 0.191389281456374 1
2.71638795986622 3.01867464834263 1.3764168482283 0.134648267386047 0.0738536182634878 0.195529295070308 1
2.75785953177258 3.01867464834263 1.39743084591118 0.138463981845159 0.0777570346612458 0.199578112089628 1
2.79933110367893 3.01867464834263 1.41844484359405 0.142290545665886 0.0816678115984733 0.203406034524494 1
2.84080267558528 3.01867464834263 1.43945884127693 0.146126269145369 0.0852469553114275 0.207236162712406 1
2.88227424749164 3.01867464834263 1.4604728389598 0.149969458536097 0.0891017037399535 0.211006144904731 1
2.92374581939799 3.01867464834263 1.48148683664268 0.153818416793827 0.0929582645876599 0.214884489082254 1
2.96521739130435 3.01867464834263 1.50250083432555 0.157671444326944 0.0970089931618827 0.218706872153967 1
3.0066889632107 3.01867464834263 1.52351483200843 0.161526839746957 0.100849585517729 0.222578142921643 1
3.04816053511706 3.01867464834263 1.5445288296913 0.165382900619783 0.104481875553242 0.226553928715012 1
3.08963210702341 3.01867464834263 1.56554282737418 0.169237924217492 0.108274105435425 0.230538428126657 1
3.13110367892977 3.01867464834263 1.58655682505705 0.173090208270187 0.111958584285359 0.234661824491934 1
3.17257525083612 3.01867464834263 1.60757082273993 0.176938051717676 0.11570873409038 0.238510604336504 1
3.21404682274248 3.01867464834263 1.6285848204228 0.180779755460615 0.119486990807191 0.242529599351169 1
3.25551839464883 3.01867464834263 1.64959881810568 0.184613623110779 0.12312748450149 0.246479157075151 1
3.29698996655519 3.01867464834263 1.67061281578855 0.188437961740141 0.127044634771552 0.250481985182916 1
3.33846153846154 3.01867464834263 1.69162681347143 0.192251082628422 0.130915720228953 0.254366893757481 1
3.37993311036789 3.01867464834263 1.7126408111543 0.196051302008781 0.134656868163287 0.258069461945153 1
3.42140468227425 3.01867464834263 1.73365480883718 0.199836941811322 0.138453360157953 0.261989417191848 1
3.4628762541806 3.01867464834263 1.75466880652005 0.203606330404076 0.142197077814575 0.265678419331705 1
3.50434782608696 3.01867464834263 1.77568280420293 0.207357803331155 0.14595308428546 0.269807686952919 1
3.54581939799331 3.01867464834263 1.7966968018858 0.211089704047722 0.149609051759779 0.273439946680849 1
3.58729096989967 3.01867464834263 1.81771079956868 0.214800384651477 0.153474794322332 0.277185246631219 1
3.62876254180602 3.01867464834263 1.83872479725155 0.218488206610326 0.156849652058098 0.280912898015888 1
3.67023411371237 3.01867464834263 1.85973879493443 0.222151541485908 0.160564875716761 0.284278137347435 1
3.71170568561873 3.01867464834263 1.8807527926173 0.22578877165267 0.164326752054522 0.288063733168896 1
3.75317725752508 3.01867464834263 1.90176679030018 0.229398291012162 0.167822571971204 0.291708789160252 1
3.79464882943144 3.01867464834263 1.92278078798305 0.232978505702247 0.171266159104242 0.29546058288336 1
3.83612040133779 3.01867464834263 1.94379478566593 0.236527834800904 0.174803134953892 0.299061187534638 1
3.87759197324415 3.01867464834263 1.9648087833488 0.240044711024323 0.178181333549756 0.302772897788103 1
3.9190635451505 3.01867464834263 1.98582278103168 0.243527581418966 0.181680090435728 0.306368872483186 1
3.96053511705686 3.01867464834263 2.00683677871455 0.246974908047313 0.185113594480088 0.309854205666409 1
4.00200668896321 3.01867464834263 2.02785077639742 0.250385168666973 0.188497886606988 0.313387452932423 1
4.04347826086957 3.01867464834263 2.0488647740803 0.253756857402859 0.191794897858437 0.316650913067117 1
4.08494983277592 3.01867464834263 2.06987877176317 0.257088485412141 0.19498803455545 0.319884437048042 1
4.12642140468227 3.01867464834263 2.09089276944605 0.260378581541679 0.198274298475831 0.323367140727584 1
4.16789297658863 3.01867464834263 2.11190676712893 0.263625692977643 0.201587793218055 0.326629651176265 1
4.20936454849498 3.01867464834263 2.1329207648118 0.266828385887034 0.204797465898751 0.329889523439309 1
4.25083612040134 3.01867464834263 2.15393476249467 0.26998524605082 0.207818266135183 0.333032170401856 1
4.29230769230769 3.01867464834263 2.17494876017755 0.273094879488423 0.210757006060434 0.336111179567024 1
4.33377926421405 3.01867464834263 2.19596275786042 0.276155913073258 0.213797263963597 0.339288477194133 1
4.3752508361204 3.01867464834263 2.2169767555433 0.279166995139064 0.216878691820423 0.342377849952022 1
4.41672240802676 3.01867464834263 2.23799075322617 0.282126796076767 0.2198624794898 0.345153229676146 1
4.45819397993311 3.01867464834263 2.25900475090905 0.285034008921594 0.222748842042738 0.34798630049833 1
4.49966555183947 3.01867464834263 2.28001874859192 0.287887349930195 0.225549091651524 0.350691345210189 1
4.54113712374582 3.01867464834263 2.3010327462748 0.290685559147505 0.228128008122967 0.353592664202659 1
4.58260869565217 3.01867464834263 2.32204674395767 0.293427400963106 0.230988927866159 0.356296792366785 1
4.62408026755853 3.01867464834263 2.34306074164055 0.296111664656838 0.233882245250401 0.358763149031165 1
4.66555183946488 3.01867464834263 2.36407473932342 0.298737164933421 0.236434250319873 0.361380931493801 1
